df_test.url_id,predicted,
8578,5443.305785,797
8581,4873.668256,3200
8583,2404.823345,6700
8584,1350.652623,932
8585,2773.002983,2000
8587,2996.749723,624
8596,2194.186103,3200
8608,1253.119123,95
8609,7024.021313,4000
8615,1770.904196,1900
8621,8171.857215,2000
8626,3384.327814,16300
8627,3523.018503,3100
8628,3962.459087,733
8630,3537.662798,987
8632,5142.482879,2100
8634,10682.0868,712
8638,4764.779599,754
8639,3322.915252,1400
8645,3171.165518,1200
8651,3931.268421,3700
8652,1986.481146,548
8657,7484.352659,11000
8666,4425.282805,1300
8672,8453.834069,817
8675,1621.850534,2800
8678,2139.040765,4200
8681,4709.189909,324
8683,2965.247344,2800
8687,2149.116649,4200
8690,3888.114665,1300
8692,4043.518596,2400
8693,3633.573214,1100
8694,1757.430141,102
8703,2714.805254,960
8712,3675.028431,3900
8716,3652.217929,3200
8721,3458.452852,1400
8725,1019.809476,1000
8732,2900.188767,2000
8735,11307.31833,2300
8736,1475.408814,430
8742,1883.672152,346
8744,3370.415076,1800
8746,4708.653364,8200
8748,3058.716405,4300
8752,4312.421531,1900
8753,1454.295163,1100
8754,2336.778434,697
8758,3843.648165,18200
8767,1771.073104,924
8770,1908.683954,3300
8771,2545.262266,657
8774,2880.142849,915
8776,2417.112431,791
8785,1304.106613,484
8791,2570.34503,792
8795,4508.870041,8800
8798,2316.935628,116
8799,3739.892356,10300
8822,7014.64392,6900
8823,3957.376459,4800
8824,3737.866338,1200
8825,5308.254342,943
8828,4313.083748,918
8831,3393.702275,4000
8833,3246.45611,998
8835,1390.258476,1300
8850,3784.748771,2700
8851,4232.0468,2300
8860,4680.745181,1300
8862,2429.337227,448
8864,1566.513636,569
8868,5528.340132,2200
8869,3499.049163,1000
8871,879.7682051,1500
8872,5077.954087,12300
8873,3842.909709,1300
8879,7004.074385,4500
8882,8936.760627,2200
8884,4764.866752,1300
8887,4665.79159,7600
8889,3318.754208,1400
8892,5213.684647,6900
8896,4701.663964,1100
8907,1185.723741,1200
8909,3710.455441,1100
8915,2905.913048,622
8916,4172.414236,2500
8921,3805.581713,5100
8925,2663.829501,1400
8929,4138.067264,2400
8930,3556.647489,7800
8934,2111.362874,2500
8939,3413.949706,1100
8941,3725.537124,819
8942,2603.254448,1400
8945,3520.194726,6500
8949,6905.198174,2300
8951,2355.422317,968
8960,4999.232778,1000
8964,2640.334149,1200
8969,1209.522927,1500
8972,3200.40304,629
8979,3643.017349,1200
8983,843.1761261,2600
8985,3346.378019,3100
8987,4061.742428,829
8989,4124.900657,2500
8991,5681.63527,746
8992,2888.975302,813
8997,4262.701116,682
9002,3996.267351,1200
9004,3651.076177,1200
9006,3777.485594,756
9015,2121.782217,657
9029,3830.117413,1300
9032,4181.796747,1300
9039,2887.087085,4100
9041,4268.937934,918
9042,4152.41061,888
9043,10382.91587,16300
9053,5760.683774,980
9060,3833.563609,1800
9063,2972.695801,5500
9067,1668.93463,808
9078,3762.848737,805
9085,6649.995694,2300
9092,4457.946019,3700
9094,2406.990264,2100
9099,3955.785528,1200
9106,1949.155006,1100
9112,4335.039849,3400
9118,3612.971249,2700
9119,4157.701064,1300
9122,1627.88128,13900
9124,2426.453523,782
9126,3940.986615,1900
9130,2573.828348,1200
9132,1078.306907,1000
9135,2634.946419,966
9137,5696.92468,2400
9151,2917.577371,13900
9152,3011.372121,1200
9157,2870.660548,1200
9160,5105.924769,1200
9162,3486.45301,168
9168,2854.173141,3600
9169,3359.944469,2400
9175,3128.087953,1400
9179,6398.179101,1900
9180,4476.736272,1600
9188,6508.790317,942
9193,2430.597294,1400
9198,3538.959047,2400
9206,3537.884971,12200
9216,5296.095205,1100
9222,6150.079643,8700
9224,5620.077713,1500
9225,2158.260649,109
9227,3377.72087,908
9231,2596.064623,3700
9233,4160.495569,2800
9237,5677.868357,1500
9238,3706.61708,1200
9239,6216.54077,28200
9240,3476.588846,3000
9242,2005.475074,696
9243,1640.019565,1500
9244,2840.473058,1200
9249,3132.338232,1700
9254,2792.8518,999
9255,2070.64767,13900
9257,1674.368247,656
9259,3615.768546,1200
9261,1573.709694,181
9262,2532.058977,6500
9265,2884.457324,479
9270,6036.209038,544
9272,1044.368307,942
9274,3510.591349,2700
9275,3048.728328,637
9279,4102.218298,5100
9282,4690.763205,261
9286,610.9178173,1900
9291,4553.554826,3600
9297,423.5323962,2600
9303,2602.84367,1300
9304,5165.509533,1700
9305,1762.77612,2300
9309,1043.676354,2200
9313,1921.229788,692
9314,3232.718807,503
9317,3250.843613,1000
9319,1318.054919,1400
9325,1512.845509,1100
9329,9181.32297,1500
9334,1928.324477,1400
9335,2551.018197,988
9336,3510.611514,854
9341,5405.5431,826
9344,3912.959106,245
9348,3453.917142,1400
9352,2285.253967,2200
9353,3196.166428,623
9360,3129.450618,2700
9364,1825.783173,874
9369,5555.073519,1700
9373,2010.523318,95
9374,1475.057192,440
9376,3045.501268,1600
9377,1509.392681,962
9378,2669.910087,682
9389,2393.284222,4000
9390,2252.148438,940
9391,3048.152971,857
9393,2573.852431,5300
9394,2494.976753,1200
9396,2686.854315,885
9405,643.1679271,186
9409,3475.261213,805
9416,2510.88692,2900
9421,1943.98815,1700
9424,3719.373312,137
9429,4807.84734,1500
9431,2417.249057,3700
9435,4491.754757,36500
9438,2440.422337,1100
9439,2194.955498,82
9447,3102.80616,4200
9448,3548.026686,7800
9453,5712.85557,25200
9462,2633.393352,5100
9467,3252.666352,1400
9472,770.6581166,1000
9473,1808.263285,1100
9485,4539.665019,3700
9486,6749.81404,24500
9488,3516.111916,3400
9499,2579.930259,1400
9501,3857.985226,7200
9507,3609.811927,1000
9509,3329.360891,2800
9514,3491.317739,2000
9520,5296.507382,1900
9521,10280.93856,788
9525,2818.376588,897
9527,2105.667192,769
9533,1787.283978,878
9536,2008.273157,1500
9548,3159.272977,2600
9557,3177.236697,1700
9559,2087.398264,845
9560,1315.360488,571
9563,4600.396034,663
9564,4372.590245,6300
9572,3254.021916,1500
9578,3797.236692,223
9579,3167.840498,1300
9582,4193.689667,2000
9584,4654.796497,1900
9587,1459.193047,1400
9590,4244.489953,14600
9593,5509.969525,3400
9597,1685.826379,3200
9599,4172.395913,1000
9605,3251.402144,1500
9612,3224.11936,1200
9613,5724.101252,4800
9623,2821.017845,603
9631,4672.313005,880
9632,2116.03532,970
9633,1527.532099,972
9634,3914.226119,1500
9635,2445.977589,2200
9638,1118.495795,300
9643,3665.246794,3500
9644,6434.246088,953
9647,4246.51293,2000
9650,1746.864976,904
9656,1572.59008,646
9660,3620.036395,1200
9662,3589.541467,4300
9665,4135.135996,1500
9676,3180.76427,1300
9681,2978.036477,10300
9683,3268.929516,1700
9684,2141.464465,3900
9690,4174.386963,746
9692,3687.852024,1100
9693,2557.712441,833
9694,2757.224882,658
9695,2195.44267,246
9701,1429.960007,838
9702,3267.281949,8400
9703,3804.28342,5500
9706,3571.300959,743
9712,2684.143943,660
9720,2381.567617,6100
9721,3943.079121,651
9722,4375.007329,2700
9725,2294.599555,1000
9731,5578.393256,26200
9732,1272.470425,452
9736,2245.15448,1400
9738,2656.567034,9300
9743,4633.421006,2800
9745,5195.116564,852
9746,3747.047297,493
9755,1731.539064,570
9756,3533.082327,1800
9758,2311.699388,729
9759,2906.76768,266
9761,2107.857953,1600
9763,973.2289705,1000
9768,2218.361647,1600
9774,4220.367982,1000
9776,2098.879314,1100
9779,4556.089438,1200
9781,3469.917593,597
9785,3200.033112,2500
9787,3250.380371,639
9793,4948.637494,1200
9801,2262.536394,2300
9810,3644.176066,1300
9812,5604.544546,715
9821,5565.441697,1000
9825,3000.686347,228
9828,3531.207102,43100
9837,3309.250956,2200
9839,2578.303845,748
9841,1546.519821,846
9847,4378.704839,947
9848,4992.231547,911
9851,3209.288624,1100
9853,1974.987664,140
9855,3280.910698,978
9860,3105.625332,1500
9861,4489.557694,1300
9862,3055.27693,2500
9864,2296.660151,703
9865,5573.067787,4100
9868,4662.619639,1600
9869,4505.785688,1700
9870,8161.369254,1100
9874,2636.96644,2100
9875,4160.16295,14500
9876,3933.618369,4100
9877,3672.964259,924
9881,2351.028963,1000
9883,3218.557128,1700
9890,2460.24579,1600
9894,3095.680421,1500
9897,2964.964461,10400
9902,1415.163472,770
9903,3472.030815,1000
9904,7408.432745,10700
9905,5852.456916,4700
9913,4142.458629,6000
9916,6533.335037,702
9917,4066.012756,2700
9918,5871.965533,579
9919,2143.827945,180
9921,1379.961114,748
9925,2383.798788,639
9927,3294.227028,506
9932,2717.403379,1800
9933,6047.134673,1700
9934,3683.102973,2200
9935,6800.688579,15000
9937,4144.097036,479
9938,3852.403154,604
9940,1507.966419,787
9942,3148.978228,3800
9948,2114.815067,690
9949,4163.910993,3200
9952,3165.235573,1900
9953,3514.962024,1700
9955,1621.677159,614
9959,5287.144753,1400
9961,3550.009574,752
9966,2731.978562,1200
9970,2430.267435,740
9971,868.5077468,1200
9972,1891.599624,476
9978,2935.385146,1100
9980,2446.771819,2200
9983,1533.122856,1100
9987,7157.619617,3400
9988,2655.521016,792
9989,4657.838576,1600
9991,1964.770537,1800
9992,3296.199375,1200
9993,3674.616717,433
9994,4598.857039,1400
9996,1570.640858,1300
9997,6595.966353,1300
10002,4816.36831,1200
10006,2162.0009,144
10007,6675.832199,615
10013,3960.224155,774
10014,1262.738307,497
10016,2054.84428,2500
10021,1476.349132,782
10022,2172.861736,712
10038,4611.325332,2000
10042,3281.197092,6000
10043,3282.700651,2600
10045,3780.475068,4200
10046,3111.061408,16700
10052,3345.642291,906
10057,3499.050555,1300
10058,886.8847131,589
10062,2494.950151,957
10065,3373.451126,1800
10072,2918.87831,3100
10074,1630.903872,1900
10083,3086.37012,1000
10086,4184.173796,896
10102,1844.927651,485
10110,5208.631108,1600
10111,946.7958564,1100
10117,2744.550416,628
10127,1709.242724,1100
10132,2657.24373,1000
10138,2274.288904,913
10139,3929.008894,3600
10142,2918.567774,1500
10144,1259.454255,199
10149,9009.895427,5400
10156,2704.934716,967
10161,2099.305625,669
10180,2927.14743,5700
10183,4044.347524,2100
10192,2836.008548,1100
10203,2921.927973,1500
10204,400.8081565,980
10209,2905.821216,1200
10211,2078.234234,2200
10217,2231.160576,1100
10219,2184.238235,745
10220,7190.953703,3400
10225,4730.314333,5800
10226,6289.312299,5100
10229,6465.186116,1100
10231,5433.106523,6800
10232,4715.798511,1100
10235,7612.775689,1100
10237,2657.653092,1200
10241,7354.098265,811
10242,3950.402303,892
10244,5311.492671,1400
10248,4450.217248,1100
10253,2984.536904,826
10254,3177.508915,19700
10255,7550.53049,971
10257,2482.932709,1400
10263,3027.699249,1100
10267,3438.659894,992
10278,3165.901912,4200
10279,2564.306919,1900
10281,4443.634158,1100
10282,2679.536468,551
10287,2829.692393,959
10288,3684.885269,811
10295,2857.774084,2700
10298,6884.417527,8000
10299,4396.663916,1100
10303,4115.488627,3700
10305,4075.122745,97
10306,5629.707606,1200
10309,6220.004461,543
10312,6250.893106,3000
10322,5006.508463,910
10324,3899.401196,2100
10328,3036.749688,827
10333,7336.040339,908
10337,8950.966549,1200
10340,3306.692178,3800
10343,1706.22379,744
10353,5966.773485,992
10357,934.2685616,1800
10360,2719.094608,86
10361,5678.017714,7600
10363,6101.532272,1900
10364,4469.220897,4400
10366,2648.893453,734
10368,1307.928792,88
10373,2456.667954,1300
10379,1546.65939,42
10385,4214.455085,2100
10386,1612.043144,1000
10387,2264.098594,2400
10389,12161.1948,16400
10397,5609.731351,835
10399,3501.666805,20800
10402,2785.591946,675
10403,3321.709818,2500
10407,1422.719255,1400
10408,1966.512556,908
10410,2253.930584,340
10413,2769.903305,902
10423,2880.931902,63
10424,3860.624706,836
10429,3020.97652,311
10434,2691.616649,538
10436,2498.718417,1000
10437,2999.633829,1100
10442,2329.628457,537
10450,4648.098631,1200
10452,3551.667213,1200
10456,3123.710271,1300
10462,1773.265648,597
10467,4543.475841,57
10472,4389.610174,468
10480,4551.206014,604
10482,3107.057245,563
10483,3237.769027,493
10488,1485.255658,745
10489,5326.703557,1300
10499,2323.629192,1400
10500,2177.411456,2200
10502,3852.259871,1900
10506,3896.375242,3000
10509,5859.758758,15600
10511,2201.790438,937
10512,3054.617382,1400
10515,3458.782561,1000
10524,2011.285199,648
10525,3119.160809,724
10529,7544.535549,18900
10532,3004.873915,4800
10535,1090.08083,562
10536,3098.209331,476
10541,6427.369786,2300
10544,6287.882156,1300
10553,3013.107093,1600
10554,2283.281585,459
10555,1882.035107,2400
10556,3487.369879,1600
10557,7856.388016,3300
10562,2824.086111,2000
10566,2992.912676,1300
10569,2301.471886,1300
10571,4005.284494,2700
10575,2094.910624,941
10582,1697.901313,5800
10585,5249.685734,1600
10588,3715.25734,2800
10591,4887.482911,958
10596,4598.153052,2100
10599,5030.316344,745
10602,3480.147483,3100
10604,3255.50567,1600
10609,8820.902388,53200
10610,3885.854983,6100
10615,3901.717039,993
10617,3847.791731,1600
10623,2340.78231,780
10626,4897.251299,5600
10627,2564.665162,642
10636,2778.592752,813
10637,4260.283363,902
10641,3018.72702,9000
10642,1742.942629,2000
10644,4389.666992,3900
10653,4568.982393,695
10654,3131.576186,594
10658,6284.133314,721
10665,4337.256748,3500
10669,4198.984468,739
10673,1873.961074,706
10677,3879.870692,1200
10681,3333.917638,1200
10699,2924.356964,654
10700,5562.644876,2800
10701,3803.999966,500
10702,5702.349876,1100
10703,4347.79148,737
10705,1699.599728,518
10710,1519.948,1300
10712,4135.367196,927
10713,3753.537582,15100
10715,3451.447576,1000
10716,2305.765989,1700
10721,1687.348338,429
10723,2919.450777,1200
10725,2710.657192,1100
10730,1892.888112,942
10732,2773.17515,801
10739,1252.338393,491
10741,1229.933264,1200
10743,2587.898788,5300
10746,4598.294789,11900
10754,3388.510222,2000
10760,4254.476781,958
10763,3636.424361,3100
10766,7053.608882,1200
10767,5990.335413,933
10770,4477.847114,1300
10772,3582.989869,1000
10776,1280.851312,1100
10778,755.0996661,1300
10784,3902.847583,833
10785,1777.578839,540
10792,2470.883765,1300
10799,7593.700065,3800
10805,2891.714497,2500
10806,1542.750019,535
10809,3291.23715,595
10810,5979.443071,2900
10813,3026.015478,996
10819,2988.879366,427
10824,1527.643017,758
10825,5524.98856,39500
10826,2121.742294,852
10828,2372.63987,3100
10831,2246.859778,435
10834,1181.203625,1100
10835,2637.671459,2700
10842,3751.590685,1000
10848,4986.123015,966
10850,1784.189273,962
10852,2655.905802,861
10857,2589.288088,1400
10858,3511.174861,549
10861,1420.782806,974
10862,3067.800729,2300
10863,1780.879634,789
10868,2656.113591,49500
10870,4442.73822,727
10871,4914.732628,918
10875,2904.820199,1400
10876,3393.882849,546
10877,2945.399213,835
10881,3613.853663,1900
10882,1172.436296,532
10883,3630.809626,1000
10885,3326.511493,2400
10889,1583.203078,1400
10890,2547.899597,4200
10893,7767.039193,3000
10907,2711.995973,811
10910,3011.116465,1000
10917,2859.104067,3600
10932,2213.761909,14000
10933,5470.679545,1200
10935,1319.082558,1200
10940,4077.698637,5900
10953,3319.22859,801
10958,5020.912474,4400
10959,3180.763381,1200
10962,2495.052506,2900
10963,6498.71201,1700
10970,5793.428976,5200
10972,4441.115581,3800
10975,3294.510032,2900
10978,6317.806164,558
10979,2965.55769,1300
10981,6566.326219,1200
10982,1741.834158,2300
10983,5294.003476,2600
10987,2044.62239,1000
10988,1831.200158,1100
10989,3832.67593,545
10996,2578.118509,1300
11004,1708.301722,828
11008,3459.515516,4400
11011,2197.925795,1000
11013,4117.763704,894
11014,2649.794756,1300
11015,2558.029318,715
11016,2671.077928,936
11019,2708.464689,4900
11022,1774.125498,1100
11029,3975.285366,437
11033,7311.769786,1100
11034,4534.018801,6200
11038,4567.551393,9900
11044,5538.53451,2300
11045,1713.124113,746
11046,1884.608822,1200
11049,4993.806163,2100
11056,3837.341937,812
11061,1445.304667,1000
11064,2257.361299,728
11069,5790.094319,666
11070,2447.651167,1400
11072,1345.969671,641
11074,2434.602135,1200
11079,2306.670851,837
11081,3391.485347,3600
11089,3487.20753,2900
11094,2156.326391,1400
11096,4372.419946,4000
11097,3446.255365,2900
11098,3676.69105,1500
11099,2647.358836,758
11100,2303.080521,592
11110,2858.410144,840
11116,5142.893022,904
11118,4197.39236,838
11124,2555.818891,701
11125,2819.91575,1400
11127,4213.615491,2100
11133,2379.297118,854
11147,5847.663827,8400
11154,3279.5091,1400
11160,4132.422105,1000
11165,3171.935781,2500
11172,5906.245436,1400
11173,3281.379608,1100
11178,1861.22405,3200
11182,1826.022765,971
11185,1598.375674,697
11193,1112.618969,465
11195,4222.600975,3700
11197,6159.013739,1800
11201,1527.048427,878
11202,1258.281975,674
11203,5339.732323,1600
11204,4205.433761,594
11205,5722.702812,784
11207,2179.10898,2900
11214,2874.768312,47400
11216,1557.188059,733
11224,2798.262776,3500
11231,3435.11137,612
11239,2616.668866,710
11243,7443.298337,38400
11248,2772.256821,650
11252,3340.52584,2100
11254,1120.48941,1500
11259,2923.242237,2800
11260,3767.034765,1800
11261,1884.897649,564
11265,3704.095831,987
11270,2460.065416,1500
11273,7687.880987,873
11277,3383.540298,3700
11280,4298.723854,9100
11284,2712.672954,12400
11291,5012.458342,1200
11292,6789.607179,2900
11297,2925.377986,1600
11298,5315.475852,5500
11300,4608.887931,737
11303,3801.951559,560
11305,1962.029285,3300
11306,3173.449193,808
11310,3210.230696,1600
11311,2463.215531,3200
11313,3885.005285,1900
11315,4723.416761,54100
11318,4260.479485,6300
11319,2475.610475,823
11325,6406.156284,2600
11327,7549.43807,1300
11334,3365.436655,645
11337,2751.094503,507
11340,3097.191041,2900
11341,4885.055671,1300
11347,2057.314121,2300
11350,2958.858072,981
11355,3934.546224,726
11357,5402.995183,782
11363,1232.228097,1100
11365,3744.094542,772
11375,2845.959391,1300
11377,6055.203621,2000
11379,2972.228205,1300
11382,5765.991308,468
11383,4313.497823,2200
11389,2067.208497,739
11394,3774.475585,715
11395,2741.517135,783
11396,2892.049389,474
11397,2446.671114,1200
11399,2548.052146,387
11403,1359.566104,10400
11405,4306.815551,600
11411,2914.528309,534
11416,1216.656156,17000
11420,2595.936419,1100
11423,5989.390009,1200
11424,1706.959582,675
11425,4228.849756,1800
11427,2231.496608,581
11429,4249.631406,699
11431,7170.530369,2100
11433,4352.259446,2500
11435,2632.310945,727
11436,2486.840009,1100
11440,5542.85464,690
11444,3167.257094,3100
11448,1811.358737,497
11449,1943.833785,3700
11450,3096.524524,1200
11452,1656.599574,1200
11456,4116.256776,842
11457,3414.309468,1100
11459,4036.92228,1300
11462,2606.815055,639
11465,3495.846964,2500
11467,481.6693179,608
11469,2977.636881,4000
11473,3025.923856,2800
11476,6340.954502,1500
11481,2189.939187,548
11485,4935.723674,471
11487,2852.486637,6100
11488,4144.430562,1200
11495,1969.236764,907
11499,1928.4496,734
11504,2409.771865,435
11506,2421.798623,652
11508,2077.44002,521
11511,2811.377739,1300
11515,2135.373639,1700
11516,2833.418612,1100
11518,814.4470824,860
11521,2375.155929,1200
11522,3621.525277,3000
11523,5451.805981,1100
11528,1331.560318,832
11540,2465.454515,533
11546,2462.464714,623
11547,3699.871889,10000
11548,3514.97076,2100
11549,4846.662062,5000
11554,3540.539553,737
11562,1798.836786,3900
11564,3005.972074,941
11565,1712.410913,796
11566,1970.153267,653
11570,2319.354034,628
11572,2668.588478,715
11573,6451.169467,760
11578,2283.591412,687
11581,2904.738357,841
11587,4355.608682,721
11588,363.3677978,571
11591,2844.018008,661
11596,4587.218677,806
11599,4886.784146,2900
11601,2567.57372,916
11602,2701.807168,5700
11604,5542.857692,3000
11614,2745.77394,7200
11616,2308.076942,924
11619,2736.016913,1200
11621,4339.6941,981
11623,3388.189891,1200
11625,2932.318572,1400
11636,4746.000116,3700
11644,2672.440024,1300
11650,7697.141961,32600
11651,4847.407754,1700
11652,4130.266435,1700
11658,4310.05831,866
11659,5556.944691,24900
11661,3511.762059,889
11666,3870.54416,1500
11669,4764.865274,9300
11671,2924.858829,10400
11682,4153.180376,744
11683,5093.409917,724
11688,6760.013854,15400
11690,2854.342029,2400
11694,5410.51686,1800
11696,8755.240418,1500
11697,5955.889748,723
11700,2840.683438,1000
11702,1930.899018,3800
11704,2665.764483,2000
11709,5737.628417,1800
11713,4087.315573,977
11717,3663.19683,903
11720,5000.719015,1600
11721,4789.14092,1800
11724,2754.732671,925
11739,3069.061871,1100
11746,2983.589307,488
11750,7187.046045,884
11754,3401.762082,1100
11755,1112.899284,10300
11763,2320.50449,544
11765,2777.258987,797
11766,3371.721899,2000
11770,1942.368027,1500
11774,882.4421444,1100
11778,2643.713906,1600
11786,2170.905308,2000
11789,3406.31306,1700
11792,4398.745718,808
11797,4003.465089,1600
11798,2523.307607,1600
11805,7144.42691,356
11810,3083.778344,5300
11811,4587.754916,1100
11812,2253.28341,1200
11813,3969.56812,4400
11817,1561.525194,1100
11822,3687.912193,1600
11823,6601.711501,1300
11824,5706.097154,3400
11827,3951.25389,714
11830,1593.279312,2100
11831,1288.262108,4200
11839,3205.479983,1100
11840,3000.382662,403
11841,2967.478244,8400
11844,13961.07013,10900
11848,1101.519121,642
11851,4315.773043,1000
11852,1720.070434,1200
11862,3860.513199,1400
11864,2124.134315,723
11868,3643.468398,2800
11869,2733.711963,1600
11871,1951.518317,1100
11874,1668.043396,968
11879,3550.009578,1500
11880,2359.98831,1100
11881,4074.719364,1500
11882,1539.737679,603
11893,4183.16617,1600
11898,5472.541966,871
11900,5083.824011,851
11901,4703.269828,638
11906,2233.761495,1100
11907,2483.945142,4100
11912,4643.87909,17500
11919,1096.783055,596
11922,2785.336421,443
11929,2491.305756,13100
11944,3487.714393,916
11946,2756.022029,698
11948,2347.933422,592
11952,2734.52247,552
11957,6990.637804,17000
11969,6086.004759,3400
11973,883.0773589,656
11974,5740.635819,5400
11977,5331.577766,1300
11991,5569.440837,1500
11993,2547.714398,958
11994,2436.533232,1100
12004,2849.221892,1100
12005,4366.16857,3500
12009,4309.802574,2400
12011,6302.269202,1000
12016,2827.890186,1800
12018,2245.271944,612
12021,2496.282421,1400
12023,4222.078736,813
12029,5387.481817,1500
12032,1391.251462,2600
12043,2124.942644,1100
12046,2628.514997,5600
12052,2755.995359,898
12055,2741.356958,1200
12056,2247.326398,1300
12062,3461.840376,4800
12064,4564.164536,775
12070,4298.634045,11000
12071,3798.489531,2600
12076,5578.750625,703
12080,4077.089153,1000
12081,3232.03218,2300
12083,3431.228285,1000
12091,7811.058376,7900
12094,5587.836113,10000
12099,5705.939196,452
12104,6564.144704,1200
12105,4127.667156,10400
12107,2773.320845,1000
12111,3070.975675,779
12113,4241.83488,785
12117,4077.306873,7500
12122,7533.7193,874
12124,3601.459277,5600
12128,925.2998938,1500
12130,1678.308498,1400
12134,1668.061699,730
12137,5881.669412,396
12138,2521.292372,677
12139,2906.614635,1200
12140,6067.306948,10800
12141,2389.200181,4300
12146,1954.017298,1200
12147,2257.83077,2900
12149,4853.623336,1200
12151,2809.805391,16300
12153,3690.779736,8200
12154,3324.106141,948
12161,1804.385387,587
12165,3155.162449,713
12167,1971.542242,1100
12179,5442.576147,9300
12180,2664.169527,3500
12183,1291.500871,3300
12186,3233.24932,748
12199,3168.66701,836
12200,4860.72014,723
12203,3317.465942,719
12206,3364.776465,993
12215,2345.838729,590
12222,2286.92199,780
12223,1927.418625,4000
12227,2304.657129,967
12241,1485.94076,5800
12242,6431.055824,47800
12245,4715.024656,2800
12246,2868.931641,2500
12251,5088.463936,1300
12252,2966.47851,2400
12254,2188.482306,875
12255,3208.444688,858
12258,5616.885129,619
12259,3743.410452,1800
12268,2697.049301,613
12269,2503.848431,1900
12274,2978.059743,2300
12275,2885.250089,1200
12276,5885.530649,864
12278,3710.973098,902
12279,3050.06054,819
12281,5193.131763,1600
12284,1953.288891,1400
12294,1786.579831,1100
12297,3022.373241,1700
12300,2884.458243,2200
12301,38706.03389,478
12308,5509.081588,1000
12317,2710.250167,5500
12321,7094.571165,1900
12327,3251.956666,840
12328,7542.135893,7800
12330,3146.308367,7900
12333,2913.067262,3100
12340,6315.036545,1800
12349,4642.387484,1200
12355,5123.43322,3900
12359,6449.462578,18200
12360,5782.994262,4800
12362,5027.919535,5200
12364,5020.926403,1200
12365,3494.200513,1100
12370,2163.733207,4600
12376,3494.450848,1400
12381,6416.262797,1300
12391,3686.154393,2600
12392,3621.835445,1200
12396,4466.651639,2500
12402,3236.348571,4800
12403,2531.784308,1700
12404,4791.571723,20100
12405,3381.674597,10000
12413,2658.37893,496
12415,2494.937448,5800
12416,2534.653425,1000
12417,3490.939531,7800
12418,2950.423682,2500
12422,4749.206272,6500
12423,2313.228178,910
12425,4070.913915,761
12426,1677.311542,2900
12428,4459.545381,5200
12437,1660.260656,1800
12438,5520.591676,1200
12445,4125.376494,598
12453,4206.906796,3000
12461,2407.047968,2400
12463,5254.97306,7400
12469,1314.706582,1100
12475,3213.244288,1400
12476,3711.410145,1100
12479,5824.053042,1900
12482,3368.660819,3300
12483,2654.706266,1200
12492,3362.455443,563
12494,2421.960994,850
12496,3816.640216,944
12497,4939.396148,1900
12498,3699.409315,1100
12503,2643.39829,833
12504,2708.478988,1400
12507,3722.675338,5100
12513,2344.961453,469
12517,9253.80782,5800
12525,5049.951206,11900
12526,5607.388664,5900
12528,6368.104865,3700
12535,7137.245646,18200
12542,3759.294775,958
12543,3839.058796,1000
12555,2937.188572,459
12560,5126.082453,16100
12565,3141.529269,817
12566,5693.514678,1200
12568,2172.63249,1300
12569,3564.762027,873
12571,241.4304274,458
12573,1487.640877,2200
12578,2796.491616,1500
12586,5841.250505,1100
12587,7468.807299,2100
12591,2886.385037,6000
12597,3704.209608,678
12601,2332.222308,1700
12603,2832.91614,1100
12606,4633.024027,3700
12608,2581.63802,1100
12609,3562.670509,809
12610,3686.273302,2200
12611,4276.911893,11200
12616,2068.35365,2600
12624,3400.634305,3900
12626,2162.75811,671
12627,3720.61534,1100
12628,826.8642547,9500
12634,4449.050984,5900
12636,2431.375795,2800
12638,3923.92052,2000
12644,3804.485423,1300
12651,3530.968746,3600
12655,9267.669804,2200
12660,1630.405921,1100
12662,3548.015915,1500
12666,8328.801934,22100
12667,3644.814291,839
12669,2297.454457,1800
12670,3406.227586,4100
12672,3706.779091,14200
12676,3167.351281,861
12678,1921.431728,636
12683,6108.832869,5300
12687,3168.993186,831
12690,4381.207008,1000
12694,1835.843629,644
12695,4462.544687,6400
12697,3236.129648,1800
12698,5747.539349,3500
12703,4070.40577,1600
12704,4650.233733,1200
12705,5329.661343,767
12708,4255.350584,3900
12709,2491.806092,1700
12711,2820.822205,1800
12712,3281.003519,1700
12721,4326.07119,1600
12722,2565.18099,17800
12724,1511.971239,548
12726,4352.42576,815
12745,2323.588745,1000
12747,2372.326387,4200
12748,2171.103595,2200
12750,2802.267928,687
12752,2066.94608,1100
12764,3194.703027,818
12765,3143.086992,3100
12768,6401.861599,4000
12769,3636.035811,1500
12773,6225.343321,7200
12774,2039.277798,1800
12777,2434.461686,1700
12779,4993.564246,3700
12780,2854.166137,1000
12782,2354.988808,1100
12784,3716.858993,4400
12787,3787.968677,1200
12788,2487.735172,621
12792,1237.395496,699
12793,1499.527447,998
12798,1473.163824,645
12800,5465.585909,1100
12805,4898.796754,1300
12806,5236.783433,9000
12816,2815.894809,577
12818,3485.108028,3400
12821,2869.103959,456
12825,3317.88805,479
12826,2057.448331,1300
12828,3195.35144,4800
12836,3072.579855,3300
12842,6221.64002,14400
12843,2311.655132,1000
12844,2376.599463,1200
12845,3962.337071,4100
12848,2263.726963,970
12870,8656.600264,74100
12874,5818.589493,2100
12876,3577.517423,1400
12878,3537.727477,5500
12880,3864.111817,2300
12883,3451.443643,939
12886,1983.665483,533
12900,2009.902093,514
12904,3263.270516,6400
12906,1326.075011,1400
