"test.url_id","test.shares","birthwtPred"
8714,2300,2763.01784475692
8718,9400,5628.08823529412
8734,883,2763.01784475692
8740,864,2763.01784475692
8743,1300,2763.01784475692
8745,23300,2763.01784475692
8762,8500,5628.08823529412
8763,576,5628.08823529412
8768,1000,2763.01784475692
8779,2400,2763.01784475692
8781,692,2763.01784475692
8782,1400,5628.08823529412
8784,744,2763.01784475692
8786,3900,2763.01784475692
8787,1400,5628.08823529412
8789,517,2763.01784475692
8796,786,2763.01784475692
8800,536,2763.01784475692
8801,2000,2763.01784475692
8803,1300,2763.01784475692
8805,17900,2763.01784475692
8811,1400,2763.01784475692
8812,7300,2763.01784475692
8813,3000,5628.08823529412
8817,1400,2763.01784475692
8818,1300,5628.08823529412
8819,3800,2763.01784475692
8820,1200,2763.01784475692
8827,2500,2763.01784475692
8830,3500,2763.01784475692
8836,1100,2763.01784475692
8839,8200,2763.01784475692
8847,5300,2763.01784475692
8852,3700,5628.08823529412
8853,1200,2763.01784475692
8861,718,2763.01784475692
8863,925,2763.01784475692
8870,976,2763.01784475692
8876,2900,5628.08823529412
8877,681,2763.01784475692
8890,1100,2763.01784475692
8893,1300,8064.97961783439
8899,2800,2763.01784475692
8904,2000,5628.08823529412
8908,736,2763.01784475692
8910,4000,2763.01784475692
8911,4300,2763.01784475692
8913,837,2763.01784475692
8918,2200,2763.01784475692
8926,1000,2763.01784475692
8935,264,2763.01784475692
8937,5800,2763.01784475692
8938,984,2763.01784475692
8946,4200,2763.01784475692
8959,731,2763.01784475692
8965,1400,2763.01784475692
8971,559,2763.01784475692
8973,588,2763.01784475692
8977,810,5628.08823529412
8993,7200,2763.01784475692
9000,858,2763.01784475692
9001,2000,2763.01784475692
9009,1200,2763.01784475692
9010,2700,5628.08823529412
9011,1600,2763.01784475692
9014,3700,2763.01784475692
9019,1600,2763.01784475692
9021,1000,2763.01784475692
9022,869,2763.01784475692
9024,4700,2763.01784475692
9026,730,2763.01784475692
9031,1100,2763.01784475692
9034,984,2763.01784475692
9035,4900,2763.01784475692
9046,590,2763.01784475692
9047,1400,2763.01784475692
9049,5400,8064.97961783439
9050,983,5628.08823529412
9055,2600,2763.01784475692
9056,1100,2763.01784475692
9065,1100,2763.01784475692
9068,809,2763.01784475692
9072,88,2763.01784475692
9080,775,2763.01784475692
9081,1600,2763.01784475692
9087,2200,5628.08823529412
9088,998,2763.01784475692
9090,988,2763.01784475692
9104,1200,5628.08823529412
9105,876,2763.01784475692
9108,953,2763.01784475692
9109,411,2763.01784475692
9113,2700,8064.97961783439
9114,26300,8064.97961783439
9115,1100,2763.01784475692
9120,1900,2763.01784475692
9123,538,2763.01784475692
9125,2700,5628.08823529412
9128,213,2763.01784475692
9129,1300,2763.01784475692
9133,205,2763.01784475692
9134,1600,2763.01784475692
9138,1500,2763.01784475692
9144,82,2763.01784475692
9145,1600,8064.97961783439
9147,1100,2763.01784475692
9154,903,2763.01784475692
9156,2200,2763.01784475692
9163,1400,2763.01784475692
9164,7200,2763.01784475692
9165,916,2763.01784475692
9166,1100,2763.01784475692
9170,2500,2763.01784475692
9172,318,2763.01784475692
9177,2200,2763.01784475692
9181,9600,2763.01784475692
9200,1400,2763.01784475692
9207,5000,2763.01784475692
9210,1400,2763.01784475692
9219,1300,5628.08823529412
9226,233,2763.01784475692
9234,661,2763.01784475692
9235,221,2763.01784475692
9245,1700,2763.01784475692
9250,1000,2763.01784475692
9252,610,2763.01784475692
9263,2900,5628.08823529412
9269,11800,8064.97961783439
9276,603,5628.08823529412
9281,1500,5628.08823529412
9285,833,2763.01784475692
9300,957,2763.01784475692
9307,60,5628.08823529412
9311,1400,2763.01784475692
9312,468,2763.01784475692
9321,853,2763.01784475692
9323,832,2763.01784475692
9331,2300,8064.97961783439
9332,1000,5628.08823529412
9333,1400,2763.01784475692
9337,937,2763.01784475692
9354,957,2763.01784475692
9357,6600,2763.01784475692
9362,771,2763.01784475692
9375,2400,2763.01784475692
9379,676,2763.01784475692
9380,1300,5628.08823529412
9384,756,2763.01784475692
9397,1200,2763.01784475692
9398,1200,2763.01784475692
9401,7200,5628.08823529412
9404,24500,2763.01784475692
9407,14800,2763.01784475692
9408,966,2763.01784475692
9420,1600,2763.01784475692
9427,1300,2763.01784475692
9433,935,2763.01784475692
9434,1400,2763.01784475692
9442,1400,2763.01784475692
9444,664,2763.01784475692
9449,104100,2763.01784475692
9454,2900,2763.01784475692
9457,1200,8064.97961783439
9460,3600,2763.01784475692
9479,1300,2763.01784475692
9489,6600,2763.01784475692
9492,7100,8064.97961783439
9494,6900,2763.01784475692
9496,1200,8064.97961783439
9498,1100,2763.01784475692
9511,1300,2763.01784475692
9518,764,2763.01784475692
9519,1000,5628.08823529412
9523,763,5628.08823529412
9530,1200,2763.01784475692
9535,3800,2763.01784475692
9537,960,5628.08823529412
9539,851,2763.01784475692
9541,4600,2763.01784475692
9542,1400,5628.08823529412
9543,4800,5628.08823529412
9546,565,2763.01784475692
9566,1000,2763.01784475692
9575,3400,2763.01784475692
9585,1400,2763.01784475692
9594,518,2763.01784475692
9601,1100,2763.01784475692
9602,5100,5628.08823529412
9607,10000,2763.01784475692
9608,936,5628.08823529412
9609,2100,2763.01784475692
9622,581,5628.08823529412
9625,1200,2763.01784475692
9626,1300,5628.08823529412
9628,1300,2763.01784475692
9630,958,2763.01784475692
9637,251,2763.01784475692
9640,929,2763.01784475692
9641,756,2763.01784475692
9646,880,5628.08823529412
9668,651,2763.01784475692
9669,889,2763.01784475692
9671,4000,5628.08823529412
9673,699,5628.08823529412
9674,992,2763.01784475692
9678,808,2763.01784475692
9682,1600,2763.01784475692
9685,587,2763.01784475692
9686,582,2763.01784475692
9691,1600,2763.01784475692
9700,3200,5628.08823529412
9705,713,2763.01784475692
9709,4800,8064.97961783439
9716,974,2763.01784475692
9719,3000,2763.01784475692
9724,4100,2763.01784475692
9733,614,2763.01784475692
9737,4500,2763.01784475692
9739,36100,2763.01784475692
9741,468,2763.01784475692
9744,4100,8064.97961783439
9762,2700,2763.01784475692
9764,3500,5628.08823529412
9767,1400,2763.01784475692
9775,989,2763.01784475692
9782,1200,5628.08823529412
9791,9400,5628.08823529412
9792,970,2763.01784475692
9794,754,5628.08823529412
9795,7100,5628.08823529412
9797,762,2763.01784475692
9800,913,2763.01784475692
9806,591,2763.01784475692
9807,158,2763.01784475692
9808,1100,2763.01784475692
9816,914,2763.01784475692
9817,1100,2763.01784475692
9818,1200,2763.01784475692
9819,562,2763.01784475692
9820,3500,2763.01784475692
9824,1100,5628.08823529412
9827,658,2763.01784475692
9829,713,2763.01784475692
9836,738,2763.01784475692
9845,2900,2763.01784475692
9856,898,5628.08823529412
9863,1400,5628.08823529412
9867,2200,2763.01784475692
9872,3600,2763.01784475692
9873,1300,2763.01784475692
9896,5200,2763.01784475692
9898,1500,2763.01784475692
9908,4100,2763.01784475692
9920,896,8064.97961783439
9923,4600,5628.08823529412
9930,393,5628.08823529412
9936,2600,2763.01784475692
9939,1200,2763.01784475692
9943,3300,2763.01784475692
9944,5000,2763.01784475692
9945,3100,2763.01784475692
9957,579,5628.08823529412
9960,80,2763.01784475692
9964,1600,2763.01784475692
9968,1500,8064.97961783439
9973,816,2763.01784475692
9975,31600,2763.01784475692
9982,613,5628.08823529412
9986,2700,5628.08823529412
9990,1400,2763.01784475692
9998,619,2763.01784475692
10003,1600,2763.01784475692
10005,1600,2763.01784475692
10008,22000,2763.01784475692
10010,3700,2763.01784475692
10028,612,2763.01784475692
10029,1200,2763.01784475692
10036,4100,2763.01784475692
10037,1800,2763.01784475692
10040,5700,2763.01784475692
10049,959,2763.01784475692
10064,1400,2763.01784475692
10069,726,2763.01784475692
10070,7900,2763.01784475692
10071,554,2763.01784475692
10076,1000,2763.01784475692
10077,10500,2763.01784475692
10078,734,2763.01784475692
10080,1700,2763.01784475692
10081,2000,8064.97961783439
10087,775,2763.01784475692
10089,1100,2763.01784475692
10093,12800,2763.01784475692
10095,714,2763.01784475692
10097,15200,2763.01784475692
10099,686,2763.01784475692
10100,847,2763.01784475692
10108,1200,2763.01784475692
10114,823,2763.01784475692
10119,4500,2763.01784475692
10120,1100,2763.01784475692
10128,4300,2763.01784475692
10133,676,2763.01784475692
10141,852,2763.01784475692
10146,584,5628.08823529412
10158,587,2763.01784475692
10159,7400,2763.01784475692
10162,913,2763.01784475692
10163,1400,2763.01784475692
10164,11800,2763.01784475692
10166,374,2763.01784475692
10172,4000,2763.01784475692
10175,17600,2763.01784475692
10178,32500,2763.01784475692
10179,723,2763.01784475692
10182,12900,2763.01784475692
10184,6500,2763.01784475692
10185,16900,2763.01784475692
10189,1400,2763.01784475692
10194,659,2763.01784475692
10202,1400,2763.01784475692
10216,29000,5628.08823529412
10223,4800,2763.01784475692
10224,1900,2763.01784475692
10234,776,2763.01784475692
10240,1000,2763.01784475692
10259,1100,2763.01784475692
10260,7300,5628.08823529412
10261,2200,2763.01784475692
10269,930,2763.01784475692
10272,863,5628.08823529412
10273,999,5628.08823529412
10292,2900,2763.01784475692
10293,1100,5628.08823529412
10294,1600,2763.01784475692
10300,9800,2763.01784475692
10302,2100,2763.01784475692
10308,18200,2763.01784475692
10314,515,2763.01784475692
10318,1100,2763.01784475692
10319,941,2763.01784475692
10320,552,2763.01784475692
10321,1500,2763.01784475692
10323,1300,2763.01784475692
10327,1000,2763.01784475692
10330,860,5628.08823529412
10332,499,2763.01784475692
10336,777,2763.01784475692
10339,14700,5628.08823529412
10341,1500,2763.01784475692
10342,724,2763.01784475692
10347,732,2763.01784475692
10358,753,2763.01784475692
10359,815,2763.01784475692
10375,2700,2763.01784475692
10377,2500,2763.01784475692
10383,569,2763.01784475692
10384,77,2763.01784475692
10400,658,2763.01784475692
10401,850,2763.01784475692
10404,753,2763.01784475692
10425,750,2763.01784475692
10426,1400,2763.01784475692
10431,1700,5628.08823529412
10432,2200,5628.08823529412
10435,976,2763.01784475692
10445,3800,2763.01784475692
10457,697,2763.01784475692
10464,1300,2763.01784475692
10466,2000,2763.01784475692
10470,8700,5628.08823529412
10476,580,2763.01784475692
10477,1800,2763.01784475692
10495,1800,2763.01784475692
10497,1200,2763.01784475692
10507,2400,2763.01784475692
10508,1300,2763.01784475692
10513,21900,2763.01784475692
10517,458,5628.08823529412
10527,4700,8064.97961783439
10528,11600,2763.01784475692
10530,4000,2763.01784475692
10531,585,2763.01784475692
10533,14200,8064.97961783439
10534,826,2763.01784475692
10538,1200,5628.08823529412
10540,1700,2763.01784475692
10548,407,2763.01784475692
10549,5600,5628.08823529412
10551,1300,2763.01784475692
10552,1300,2763.01784475692
10560,1500,2763.01784475692
10564,1000,2763.01784475692
10565,561,2763.01784475692
10573,1100,2763.01784475692
10576,1400,2763.01784475692
10590,4900,2763.01784475692
10592,1200,5628.08823529412
10594,2100,2763.01784475692
10600,6300,5628.08823529412
10611,1200,8064.97961783439
10616,1300,2763.01784475692
10620,20000,8064.97961783439
10631,1800,5628.08823529412
10633,2400,5628.08823529412
10640,2800,8064.97961783439
10645,872,2763.01784475692
10649,1500,5628.08823529412
10651,2900,2763.01784475692
10657,841,2763.01784475692
10666,1300,2763.01784475692
10668,6500,5628.08823529412
10675,942,2763.01784475692
10680,857,2763.01784475692
10689,853,2763.01784475692
10692,1500,5628.08823529412
10694,1300,2763.01784475692
10706,939,2763.01784475692
10707,1200,8064.97961783439
10709,1100,2763.01784475692
10720,1100,5628.08823529412
10728,873,2763.01784475692
10729,1200,5628.08823529412
10735,899,2763.01784475692
10737,2200,5628.08823529412
10744,595,2763.01784475692
10751,529,2763.01784475692
10757,4900,2763.01784475692
10758,968,2763.01784475692
10759,12600,2763.01784475692
10762,6700,5628.08823529412
10764,1100,2763.01784475692
10765,1100,2763.01784475692
10768,3600,5628.08823529412
10769,522,2763.01784475692
10774,1600,2763.01784475692
10781,1000,5628.08823529412
10790,761,2763.01784475692
10793,702,2763.01784475692
10797,3100,2763.01784475692
10802,1200,5628.08823529412
10803,6500,2763.01784475692
10807,750,2763.01784475692
10811,2300,2763.01784475692
10814,2200,5628.08823529412
10815,483,2763.01784475692
10816,573,5628.08823529412
10820,4800,2763.01784475692
10822,773,2763.01784475692
10823,782,2763.01784475692
10827,1000,5628.08823529412
10829,597,2763.01784475692
10830,319,2763.01784475692
10836,2200,2763.01784475692
10839,1600,2763.01784475692
10844,2900,2763.01784475692
10846,931,2763.01784475692
10849,1200,2763.01784475692
10854,1800,2763.01784475692
10866,7400,2763.01784475692
10873,3700,5628.08823529412
10874,337,2763.01784475692
10884,5900,5628.08823529412
10886,798,2763.01784475692
10887,1300,2763.01784475692
10895,4600,2763.01784475692
10898,662,5628.08823529412
10903,2100,5628.08823529412
10906,737,2763.01784475692
10912,1000,2763.01784475692
10914,5900,2763.01784475692
10915,1000,2763.01784475692
10916,403,2763.01784475692
10918,1900,2763.01784475692
10921,16800,2763.01784475692
10924,832,2763.01784475692
10926,1000,2763.01784475692
10929,3000,2763.01784475692
10930,808,2763.01784475692
10934,1600,5628.08823529412
10941,1600,5628.08823529412
10942,4700,2763.01784475692
10955,2500,2763.01784475692
10967,10900,2763.01784475692
10969,1500,2763.01784475692
10974,13300,2763.01784475692
10976,781,2763.01784475692
10980,1100,2763.01784475692
10985,4600,5628.08823529412
10986,1500,2763.01784475692
10992,1500,2763.01784475692
10993,2300,2763.01784475692
10995,728,5628.08823529412
10998,11200,2763.01784475692
11000,837,2763.01784475692
11003,711,2763.01784475692
11005,2400,5628.08823529412
11009,1600,2763.01784475692
11021,609,2763.01784475692
11025,1100,5628.08823529412
11030,920,2763.01784475692
11031,1200,5628.08823529412
11035,532,5628.08823529412
11037,783,2763.01784475692
11041,2100,2763.01784475692
11047,12900,2763.01784475692
11050,1200,2763.01784475692
11051,615,2763.01784475692
11052,1900,5628.08823529412
11054,715,2763.01784475692
11057,451,2763.01784475692
11065,17800,5628.08823529412
11068,568,8064.97961783439
11071,1900,2763.01784475692
11076,1400,5628.08823529412
11077,485,2763.01784475692
11087,417,5628.08823529412
11088,13200,5628.08823529412
11101,600,2763.01784475692
11104,1700,5628.08823529412
11107,1400,2763.01784475692
11109,974,5628.08823529412
11111,535,2763.01784475692
11112,1600,5628.08823529412
11113,1200,2763.01784475692
11114,830,5628.08823529412
11115,804,2763.01784475692
11119,6200,2763.01784475692
11120,916,2763.01784475692
11121,1000,2763.01784475692
11130,959,2763.01784475692
11135,1200,2763.01784475692
11137,9500,5628.08823529412
11142,884,2763.01784475692
11144,602,2763.01784475692
11146,1500,2763.01784475692
11150,11200,2763.01784475692
11151,601,2763.01784475692
11152,503,2763.01784475692
11157,930,5628.08823529412
11168,451,2763.01784475692
11171,2100,2763.01784475692
11174,5800,2763.01784475692
11181,799,2763.01784475692
11184,865,2763.01784475692
11189,675,2763.01784475692
11190,361,2763.01784475692
11191,5000,5628.08823529412
11192,13300,2763.01784475692
11196,2100,2763.01784475692
11200,635,2763.01784475692
11208,1600,2763.01784475692
11209,718,2763.01784475692
11210,1100,2763.01784475692
11211,397,2763.01784475692
11212,720,5628.08823529412
11218,435,2763.01784475692
11220,813,2763.01784475692
11227,1000,2763.01784475692
11234,2300,2763.01784475692
11240,939,2763.01784475692
11245,390,2763.01784475692
11247,490,2763.01784475692
11250,990,2763.01784475692
11251,1300,2763.01784475692
11264,1400,2763.01784475692
11267,2000,2763.01784475692
11271,1400,2763.01784475692
11276,928,5628.08823529412
11296,855,2763.01784475692
11302,7900,5628.08823529412
11314,1400,2763.01784475692
11316,812,2763.01784475692
11317,1500,2763.01784475692
11322,2400,5628.08823529412
11331,721,8064.97961783439
11335,5500,2763.01784475692
11339,3800,5628.08823529412
11344,484,2763.01784475692
11348,476,5628.08823529412
11366,954,5628.08823529412
11368,901,2763.01784475692
11378,623,2763.01784475692
11385,1300,2763.01784475692
11387,810,8064.97961783439
11391,820,2763.01784475692
11398,1100,2763.01784475692
11407,4400,2763.01784475692
11408,2300,5628.08823529412
11414,1300,2763.01784475692
11417,1100,2763.01784475692
11421,1700,2763.01784475692
11426,753,2763.01784475692
11428,639,2763.01784475692
11434,8700,2763.01784475692
11438,3800,2763.01784475692
11460,543,2763.01784475692
11461,767,2763.01784475692
11471,23900,8064.97961783439
11490,1500,2763.01784475692
11493,2200,5628.08823529412
11494,586,2763.01784475692
11498,806,2763.01784475692
11501,898,5628.08823529412
11502,640,2763.01784475692
11505,1500,2763.01784475692
11507,543,2763.01784475692
11509,695,2763.01784475692
11525,824,2763.01784475692
11526,34700,8064.97961783439
11537,621,2763.01784475692
11544,1100,2763.01784475692
11551,4800,5628.08823529412
11556,897,2763.01784475692
11557,1500,2763.01784475692
11567,6800,2763.01784475692
11569,596,5628.08823529412
11571,4200,2763.01784475692
11575,733,2763.01784475692
11585,1700,2763.01784475692
11586,384,2763.01784475692
11589,704,2763.01784475692
11594,10400,2763.01784475692
11597,1200,2763.01784475692
11598,1400,2763.01784475692
11608,708,2763.01784475692
11609,1700,5628.08823529412
11610,1000,5628.08823529412
11615,2300,2763.01784475692
11620,3000,2763.01784475692
11626,1100,2763.01784475692
11628,2600,2763.01784475692
11630,3700,2763.01784475692
11631,971,2763.01784475692
11633,3100,2763.01784475692
11638,1500,2763.01784475692
11639,2700,2763.01784475692
11640,3600,5628.08823529412
11643,1500,2763.01784475692
11653,1200,2763.01784475692
11655,980,2763.01784475692
11656,2800,2763.01784475692
11657,740,5628.08823529412
11663,1400,5628.08823529412
11667,4700,2763.01784475692
11674,2100,2763.01784475692
11675,1000,2763.01784475692
11678,11500,2763.01784475692
11693,1300,2763.01784475692
11698,1200,2763.01784475692
11699,5300,2763.01784475692
11708,1600,2763.01784475692
11714,741,2763.01784475692
11716,1400,2763.01784475692
11722,817,2763.01784475692
11731,1600,2763.01784475692
11734,7200,2763.01784475692
11735,957,2763.01784475692
11737,1500,2763.01784475692
11741,1200,2763.01784475692
11742,1100,2763.01784475692
11743,562,2763.01784475692
11744,463,2763.01784475692
11745,5300,2763.01784475692
11757,1200,2763.01784475692
11759,2800,2763.01784475692
11771,5800,8064.97961783439
11776,1900,2763.01784475692
11779,2200,2763.01784475692
11781,681,2763.01784475692
11782,2200,2763.01784475692
11783,8600,2763.01784475692
11784,2900,2763.01784475692
11787,719,5628.08823529412
11788,724,2763.01784475692
11791,332,2763.01784475692
11794,5200,2763.01784475692
11795,500,2763.01784475692
11800,12500,2763.01784475692
11803,1400,8064.97961783439
11804,1100,2763.01784475692
11815,2400,2763.01784475692
11818,737,2763.01784475692
11820,1400,2763.01784475692
11829,741,2763.01784475692
11832,23500,2763.01784475692
11833,652,2763.01784475692
11838,2800,5628.08823529412
11845,2600,2763.01784475692
11856,865,2763.01784475692
11857,591,2763.01784475692
11860,786,2763.01784475692
11861,1500,2763.01784475692
11866,759,2763.01784475692
11870,3900,5628.08823529412
11876,842,2763.01784475692
11877,975,2763.01784475692
11883,5300,2763.01784475692
11885,759,2763.01784475692
11890,1100,2763.01784475692
11894,6000,2763.01784475692
11899,11500,2763.01784475692
11902,3400,5628.08823529412
11904,1600,2763.01784475692
11909,783,2763.01784475692
11910,668,2763.01784475692
11911,1100,2763.01784475692
11914,881,2763.01784475692
11917,4800,5628.08823529412
11921,2600,2763.01784475692
11923,1500,5628.08823529412
11930,13900,5628.08823529412
11931,718,2763.01784475692
11932,10600,2763.01784475692
11938,977,8064.97961783439
11940,462,2763.01784475692
11945,1800,2763.01784475692
11947,1500,2763.01784475692
11956,8600,8064.97961783439
11963,1100,2763.01784475692
11964,2000,2763.01784475692
11966,1100,5628.08823529412
11967,6000,2763.01784475692
11968,4500,2763.01784475692
11970,6700,5628.08823529412
11971,2100,5628.08823529412
11972,1100,2763.01784475692
11979,1100,2763.01784475692
11980,1200,2763.01784475692
11981,6000,5628.08823529412
11983,1300,2763.01784475692
11986,818,2763.01784475692
11992,755,2763.01784475692
11995,609,2763.01784475692
12001,1300,2763.01784475692
12003,1100,2763.01784475692
12006,2800,5628.08823529412
12007,951,2763.01784475692
12008,2000,2763.01784475692
12013,1800,2763.01784475692
12017,530,2763.01784475692
12026,1600,2763.01784475692
12030,1800,5628.08823529412
12034,894,2763.01784475692
12039,1100,2763.01784475692
12051,3700,5628.08823529412
12054,947,2763.01784475692
12059,1100,2763.01784475692
12061,6800,2763.01784475692
12063,7800,2763.01784475692
12066,820,2763.01784475692
12072,2600,2763.01784475692
12077,1200,2763.01784475692
12084,974,2763.01784475692
12085,2800,2763.01784475692
12089,828,2763.01784475692
12090,3100,2763.01784475692
12095,1400,2763.01784475692
12102,2700,8064.97961783439
12103,4600,8064.97961783439
12108,2700,5628.08823529412
12112,3200,5628.08823529412
12120,1000,5628.08823529412
12123,1600,2763.01784475692
12126,3700,5628.08823529412
12129,4300,2763.01784475692
12131,5800,5628.08823529412
12136,1800,2763.01784475692
12156,606,2763.01784475692
12157,497,2763.01784475692
12159,2800,2763.01784475692
12162,875,2763.01784475692
12166,1100,2763.01784475692
12171,822,2763.01784475692
12172,818,2763.01784475692
12175,2400,2763.01784475692
12176,1100,2763.01784475692
12178,1100,8064.97961783439
12182,659,2763.01784475692
12187,1200,2763.01784475692
12189,712,2763.01784475692
12208,2600,2763.01784475692
12211,1300,5628.08823529412
12212,934,2763.01784475692
12216,1100,2763.01784475692
12228,886,8064.97961783439
12230,739,2763.01784475692
12233,1600,5628.08823529412
12235,2200,5628.08823529412
12239,4800,5628.08823529412
12244,891,2763.01784475692
12247,2300,2763.01784475692
12253,672,2763.01784475692
12257,2300,2763.01784475692
12263,799,5628.08823529412
12266,802,2763.01784475692
12273,548,2763.01784475692
12288,1400,2763.01784475692
12289,647,2763.01784475692
12295,452,2763.01784475692
12306,1100,2763.01784475692
12309,2600,2763.01784475692
12312,1200,2763.01784475692
12315,538,2763.01784475692
12319,902,5628.08823529412
12320,4900,2763.01784475692
12322,533,2763.01784475692
12329,990,2763.01784475692
12331,1700,2763.01784475692
12337,9200,2763.01784475692
12342,1300,2763.01784475692
12345,1200,2763.01784475692
12347,1200,2763.01784475692
12351,3800,2763.01784475692
12358,719,2763.01784475692
12366,1400,2763.01784475692
12367,1700,2763.01784475692
12369,1800,2763.01784475692
12371,1000,2763.01784475692
12372,1900,2763.01784475692
12373,2100,2763.01784475692
12377,1900,2763.01784475692
12385,1300,2763.01784475692
12386,17400,2763.01784475692
12390,1800,2763.01784475692
12393,4600,5628.08823529412
12395,987,2763.01784475692
12410,2400,2763.01784475692
12421,1700,2763.01784475692
12429,10200,2763.01784475692
12430,5700,2763.01784475692
12431,1100,2763.01784475692
12435,696,2763.01784475692
12441,3500,2763.01784475692
12457,981,2763.01784475692
12460,1500,2763.01784475692
12464,1800,5628.08823529412
12467,1500,2763.01784475692
12468,834,2763.01784475692
12470,927,2763.01784475692
12471,377,2763.01784475692
12472,775,2763.01784475692
12485,1200,2763.01784475692
12487,971,2763.01784475692
12488,18200,5628.08823529412
12502,917,5628.08823529412
12505,11800,2763.01784475692
12506,1200,2763.01784475692
12511,4000,2763.01784475692
12515,2500,2763.01784475692
12520,5000,5628.08823529412
12521,607,2763.01784475692
12523,1800,2763.01784475692
12531,1100,2763.01784475692
12533,8600,2763.01784475692
12537,1500,2763.01784475692
12538,4000,2763.01784475692
12544,1400,5628.08823529412
12546,571,2763.01784475692
12551,818,2763.01784475692
12552,910,2763.01784475692
12556,446,2763.01784475692
12558,1000,8064.97961783439
12562,1300,5628.08823529412
12563,4000,2763.01784475692
12570,1300,2763.01784475692
12574,2000,2763.01784475692
12576,813,5628.08823529412
12583,1600,2763.01784475692
12585,29600,8064.97961783439
12592,985,2763.01784475692
12593,2400,2763.01784475692
12607,3500,2763.01784475692
12612,817,2763.01784475692
12614,1200,2763.01784475692
12623,5300,2763.01784475692
12632,1500,2763.01784475692
12635,1200,2763.01784475692
12637,732,2763.01784475692
12649,1000,2763.01784475692
12657,1200,2763.01784475692
12658,2000,2763.01784475692
12659,1100,5628.08823529412
12663,1600,2763.01784475692
12671,885,2763.01784475692
12673,5300,2763.01784475692
12679,2900,2763.01784475692
12686,599,2763.01784475692
12699,1200,2763.01784475692
12707,13900,2763.01784475692
12713,1300,5628.08823529412
12715,1200,5628.08823529412
12717,1500,5628.08823529412
12727,948,2763.01784475692
12733,1200,2763.01784475692
12735,1000,2763.01784475692
12739,5700,2763.01784475692
12741,715,2763.01784475692
12746,582,2763.01784475692
12749,787,2763.01784475692
12751,897,2763.01784475692
12753,633,2763.01784475692
12754,757,2763.01784475692
12758,1400,2763.01784475692
12766,704,2763.01784475692
12767,16200,2763.01784475692
12776,736,2763.01784475692
12778,2400,2763.01784475692
12781,1300,2763.01784475692
12790,1100,2763.01784475692
12794,1000,2763.01784475692
12796,2200,2763.01784475692
12797,797,2763.01784475692
12804,10700,5628.08823529412
12807,1000,2763.01784475692
12808,2900,8064.97961783439
12809,633,2763.01784475692
12810,3800,5628.08823529412
12813,1000,2763.01784475692
12815,1500,2763.01784475692
12820,690,2763.01784475692
12829,16900,2763.01784475692
12830,1300,2763.01784475692
12832,826,8064.97961783439
12840,740,2763.01784475692
12846,879,2763.01784475692
12847,2000,2763.01784475692
12849,755,2763.01784475692
12852,1300,2763.01784475692
12859,1300,5628.08823529412
12861,1700,2763.01784475692
12862,3900,5628.08823529412
12866,2200,2763.01784475692
12867,1700,2763.01784475692
12868,711,2763.01784475692
12877,646,2763.01784475692
12885,611,2763.01784475692
12887,892,2763.01784475692
12889,1600,5628.08823529412
12893,1200,2763.01784475692
12899,7500,2763.01784475692
12902,37700,5628.08823529412
12908,5400,2763.01784475692
12909,1400,2763.01784475692
12913,12300,2763.01784475692
12916,3500,5628.08823529412
12918,1400,5628.08823529412
12922,1100,2763.01784475692
12924,5100,2763.01784475692
12928,2400,2763.01784475692
12937,3600,2763.01784475692
12943,1300,2763.01784475692
12951,2600,8064.97961783439
12965,1100,2763.01784475692
12968,1700,2763.01784475692
12974,3400,2763.01784475692
12976,3900,2763.01784475692
12980,1400,2763.01784475692
12988,1300,2763.01784475692
12994,1800,2763.01784475692
13001,1300,2763.01784475692
13004,4200,2763.01784475692
13005,955,2763.01784475692
13006,1200,2763.01784475692
13007,1500,2763.01784475692
13009,10400,2763.01784475692
13012,3400,2763.01784475692
13013,6500,2763.01784475692
13017,17000,2763.01784475692
13028,12400,2763.01784475692
13032,813,2763.01784475692
13034,622,2763.01784475692
13038,2000,5628.08823529412
13039,878,5628.08823529412
13042,11900,5628.08823529412
13048,1100,2763.01784475692
13050,717,2763.01784475692
13051,778,5628.08823529412
13052,1100,2763.01784475692
13053,1200,2763.01784475692
13058,7200,2763.01784475692
13065,370,2763.01784475692
13069,864,2763.01784475692
13073,1300,2763.01784475692
13074,1000,2763.01784475692
13076,3500,5628.08823529412
13081,33800,5628.08823529412
13083,695,5628.08823529412
13085,919,2763.01784475692
13088,1100,2763.01784475692
13089,924,2763.01784475692
13094,2600,5628.08823529412
13097,2800,2763.01784475692
13100,1300,2763.01784475692
13127,430,2763.01784475692
13129,1100,2763.01784475692
13130,1200,2763.01784475692
13131,952,5628.08823529412
13134,12400,2763.01784475692
13138,2000,2763.01784475692
13147,935,2763.01784475692
13157,880,2763.01784475692
13164,18100,2763.01784475692
13175,694,2763.01784475692
13176,20300,8064.97961783439
13181,12500,2763.01784475692
13183,4600,5628.08823529412
13186,2000,5628.08823529412
13191,4100,2763.01784475692
13199,4800,2763.01784475692
13201,1200,5628.08823529412
13203,1600,2763.01784475692
13204,2500,2763.01784475692
13215,742,2763.01784475692
13219,841,2763.01784475692
13232,821,5628.08823529412
13239,7400,5628.08823529412
13244,1100,2763.01784475692
13246,787,5628.08823529412
13250,807,5628.08823529412
13252,503,2763.01784475692
13267,4200,2763.01784475692
13270,19200,8064.97961783439
13274,941,2763.01784475692
13284,3600,2763.01784475692
